448,192,22207,1,0,0:0:0:0:
192,192,22337,1,0,0:0:0:0:
320,192,22337,1,0,0:0:0:0:
64,192,22468,1,0,0:0:0:0:
192,192,22598,1,0,0:0:0:0:
320,192,22728,1,0,0:0:0:0:
448,192,22859,1,0,0:0:0:0:
64,192,23250,1,0,0:0:0:0:
320,192,23315,1,0,0:0:0:0:
448,192,23381,1,0,0:0:0:0:
192,192,23511,1,0,0:0:0:0:
320,192,23641,1,0,0:0:0:0:
64,192,23772,1,0,0:0:0:0:
320,192,24033,1,0,0:0:0:0:
192,192,24163,1,0,0:0:0:0:
448,192,24294,1,0,0:0:0:0:
320,192,24424,1,0,0:0:0:0:
64,192,24424,1,0,0:0:0:0:
192,192,24554,1,0,0:0:0:0:
64,192,24685,1,0,0:0:0:0:
192,192,24815,1,0,0:0:0:0:
320,192,24946,1,0,0:0:0:0:
192,192,25337,1,0,0:0:0:0:
320,192,25402,1,0,0:0:0:0:
448,192,25468,1,0,0:0:0:0:
320,192,25598,1,0,0:0:0:0:
192,192,25728,1,0,0:0:0:0:
320,192,25859,1,0,0:0:0:0:
192,192,26120,1,0,0:0:0:0:
320,192,26250,1,0,0:0:0:0:
64,192,26381,1,0,0:0:0:0:
320,192,26511,1,0,0:0:0:0:
192,192,26511,1,0,0:0:0:0:
448,192,26641,1,0,0:0:0:0:
320,192,26772,1,0,0:0:0:0:
192,192,26902,1,0,0:0:0:0:
64,192,27033,1,0,0:0:0:0:
320,192,27424,1,0,0:0:0:0:
192,192,27489,1,0,0:0:0:0:
64,192,27554,1,0,0:0:0:0:
448,192,27554,1,0,0:0:0:0:
320,192,27620,1,0,0:0:0:0:
192,192,27685,1,0,0:0:0:0:
320,192,27750,1,0,0:0:0:0:
448,192,27815,1,0,0:0:0:0:
64,192,27815,1,0,0:0:0:0:
192,192,27881,1,0,0:0:0:0:
320,192,27946,1,0,0:0:0:0:
192,192,28011,1,0,0:0:0:0:
64,192,28076,1,0,0:0:0:0:
320,192,28076,1,0,0:0:0:0:
448,192,28141,1,0,0:0:0:0:
192,192,28207,1,0,0:0:0:0:
448,192,28272,1,0,0:0:0:0:
320,192,28337,1,0,0:0:0:0:
192,192,28337,1,0,0:0:0:0:
64,192,28402,1,0,0:0:0:0:
320,192,28468,1,0,0:0:0:0:
64,192,28533,1,0,0:0:0:0:
192,192,28598,1,0,0:0:0:0:
448,192,28598,1,0,0:0:0:0:
320,192,28728,1,0,0:0:0:0:
448,192,28728,1,0,0:0:0:0:
64,192,28728,1,0,0:0:0:0:
320,192,28859,1,0,0:0:0:0:
192,192,28859,1,0,0:0:0:0:
192,192,28989,1,0,0:0:0:0:
64,192,28989,1,0,0:0:0:0:
320,192,29120,1,0,0:0:0:0:
192,192,29185,1,0,0:0:0:0:
320,192,29250,1,0,0:0:0:0:
448,192,29315,1,0,0:0:0:0:
192,192,29381,1,0,0:0:0:0:
320,192,29446,1,0,0:0:0:0:
192,192,29511,1,0,0:0:0:0:
64,192,29576,1,0,0:0:0:0:
192,192,29641,1,0,0:0:0:0:
320,192,29641,1,0,0:0:0:0:
448,192,29641,128,0,29902:0:0:0:0:
64,192,30294,1,0,0:0:0:0:
192,192,30294,1,0,0:0:0:0:
320,192,30294,128,0,30554:0:0:0:0:
448,192,30685,1,0,0:0:0:0:
64,192,30685,1,0,0:0:0:0:
192,192,30685,128,0,30946:0:0:0:0:
64,192,31337,1,0,0:0:0:0:
192,192,31337,1,0,0:0:0:0:
320,192,31337,1,0,0:0:0:0:
192,192,31533,1,0,0:0:0:0:
320,192,31533,1,0,0:0:0:0:
448,192,31533,1,0,0:0:0:0:
64,192,31728,128,0,31989:0:0:0:0:
320,192,31728,1,0,0:0:0:0:
448,192,31728,1,0,0:0:0:0:
448,192,32120,128,0,32381:0:0:0:0:
192,192,32120,1,0,0:0:0:0:
64,192,32120,1,0,0:0:0:0:
192,192,32511,1,0,0:0:0:0:
64,192,32511,1,0,0:0:0:0:
320,192,32511,128,0,33033:0:0:0:0:
192,192,33033,128,0,33294:0:0:0:0:
64,192,33294,128,0,33554:0:0:0:0:
320,192,33554,128,0,33815:0:0:0:0:
448,192,33815,1,0,0:0:0:0:
64,192,33815,1,0,0:0:0:0:
192,192,33815,128,0,34076:0:0:0:0:
320,192,34468,1,0,0:0:0:0:
64,192,34468,1,0,0:0:0:0:
448,192,34468,128,0,34728:0:0:0:0:
64,192,34859,128,0,35120:0:0:0:0:
192,192,34859,1,0,0:0:0:0:
320,192,34859,1,0,0:0:0:0:
320,192,35511,1,0,0:0:0:0:
192,192,35511,1,0,0:0:0:0:
64,192,35511,1,0,0:0:0:0:
192,192,35707,1,0,0:0:0:0:
448,192,35707,1,0,0:0:0:0:
320,192,35707,1,0,0:0:0:0:
64,192,35902,1,0,0:0:0:0:
448,192,35902,1,0,0:0:0:0:
192,192,35902,128,0,36163:0:0:0:0:
320,192,36294,128,0,36554:0:0:0:0:
64,192,36294,1,0,0:0:0:0:
192,192,36294,1,0,0:0:0:0:
448,192,36685,1,0,0:0:0:0:
320,192,36685,1,0,0:0:0:0:
64,192,36685,1,0,0:0:0:0:
448,192,36881,1,0,0:0:0:0:
320,192,36881,1,0,0:0:0:0:
192,192,36881,1,0,0:0:0:0:
320,192,37076,1,0,0:0:0:0:
192,192,37076,1,0,0:0:0:0:
64,192,37076,128,0,37989:0:0:0:0:
448,192,37468,128,0,37989:0:0:0:0:
192,192,37989,1,0,0:0:0:0:
320,192,37989,128,0,38250:0:0:0:0:
64,192,38641,1,0,0:0:0:0:
192,192,38641,1,0,0:0:0:0:
448,192,38641,128,0,38902:0:0:0:0:
320,192,39033,1,0,0:0:0:0:
448,192,39033,1,0,0:0:0:0:
192,192,39033,128,0,39294:0:0:0:0:
320,192,39685,1,0,0:0:0:0:
448,192,39685,1,0,0:0:0:0:
64,192,39685,1,0,0:0:0:0:
192,192,39881,1,0,0:0:0:0:
64,192,39881,1,0,0:0:0:0:
448,192,39881,1,0,0:0:0:0:
448,192,40076,1,0,0:0:0:0:
192,192,40076,1,0,0:0:0:0:
320,192,40076,128,0,40337:0:0:0:0:
192,192,40468,128,0,40728:0:0:0:0:
320,192,40468,1,0,0:0:0:0:
64,192,40468,1,0,0:0:0:0:
64,192,40859,128,0,41381:0:0:0:0:
320,192,40859,1,0,0:0:0:0:
448,192,40859,1,0,0:0:0:0:
320,192,41381,128,0,41641:0:0:0:0:
192,192,41641,128,0,41902:0:0:0:0:
448,192,41902,128,0,42163:0:0:0:0:
64,192,42163,1,0,0:0:0:0:
192,192,42163,1,0,0:0:0:0:
320,192,42163,128,0,42424:0:0:0:0:
64,192,42815,128,0,43076:0:0:0:0:
192,192,42815,1,0,0:0:0:0:
448,192,42815,1,0,0:0:0:0:
448,192,43207,128,0,43468:0:0:0:0:
192,192,43207,1,0,0:0:0:0:
320,192,43207,1,0,0:0:0:0:
192,192,43859,1,0,0:0:0:0:
448,192,43859,1,0,0:0:0:0:
320,192,43859,1,0,0:0:0:0:
448,192,44054,1,0,0:0:0:0:
320,192,44054,1,0,0:0:0:0:
64,192,44054,1,0,0:0:0:0:
64,192,44250,128,0,44511:0:0:0:0:
192,192,44250,1,0,0:0:0:0:
320,192,44250,1,0,0:0:0:0:
320,192,44641,128,0,44902:0:0:0:0:
64,192,44641,1,0,0:0:0:0:
448,192,44641,1,0,0:0:0:0:
448,192,45033,1,0,0:0:0:0:
192,192,45033,1,0,0:0:0:0:
64,192,45033,1,0,0:0:0:0:
320,192,45228,1,0,0:0:0:0:
448,192,45228,1,0,0:0:0:0:
64,192,45228,1,0,0:0:0:0:
448,192,45424,1,0,0:0:0:0:
320,192,45424,1,0,0:0:0:0:
192,192,45424,1,0,0:0:0:0:
320,192,45620,1,0,0:0:0:0:
192,192,45620,1,0,0:0:0:0:
64,192,45620,1,0,0:0:0:0:
192,192,45815,1,0,0:0:0:0:
320,192,45815,1,0,0:0:0:0:
192,192,46337,1,0,0:0:0:0:
320,192,46337,1,0,0:0:0:0:
448,192,46337,128,0,48424:0:0:0:0:
64,192,46337,128,0,49468:0:0:0:0:
192,192,46598,1,0,0:0:0:0:
320,192,46859,1,0,0:0:0:0:
192,192,47120,1,0,0:0:0:0:
320,192,47381,1,0,0:0:0:0:
192,192,47641,1,0,0:0:0:0:
320,192,47902,1,0,0:0:0:0:
192,192,48163,1,0,0:0:0:0:
320,192,48424,1,0,0:0:0:0:
192,192,48685,1,0,0:0:0:0:
320,192,48946,1,0,0:0:0:0:
192,192,49207,1,0,0:0:0:0:
320,192,49468,1,0,0:0:0:0:
192,192,49728,1,0,0:0:0:0:
320,192,49989,1,0,0:0:0:0:
448,192,50250,1,0,0:0:0:0:
64,192,50250,1,0,0:0:0:0:
320,192,50315,1,0,0:0:0:0:
192,192,50381,1,0,0:0:0:0:
64,192,50446,1,0,0:0:0:0:
320,192,50511,1,0,0:0:0:0:
448,192,50511,1,0,0:0:0:0:
64,192,50641,1,0,0:0:0:0:
192,192,50772,1,0,0:0:0:0:
448,192,50772,1,0,0:0:0:0:
320,192,50902,1,0,0:0:0:0:
192,192,51033,1,0,0:0:0:0:
448,192,51033,1,0,0:0:0:0:
64,192,51163,1,0,0:0:0:0:
192,192,51228,1,0,0:0:0:0:
320,192,51294,1,0,0:0:0:0:
448,192,51294,1,0,0:0:0:0:
192,192,51424,1,0,0:0:0:0:
64,192,51554,1,0,0:0:0:0:
320,192,51554,1,0,0:0:0:0:
320,192,51685,1,0,0:0:0:0:
448,192,51815,1,0,0:0:0:0:
192,192,51815,1,0,0:0:0:0:
64,192,51815,1,0,0:0:0:0:
448,192,51946,1,0,0:0:0:0:
320,192,52076,1,0,0:0:0:0:
192,192,52076,1,0,0:0:0:0:
192,192,52207,1,0,0:0:0:0:
64,192,52337,1,0,0:0:0:0:
320,192,52337,1,0,0:0:0:0:
448,192,52337,1,0,0:0:0:0:
64,192,52468,1,0,0:0:0:0:
192,192,52598,1,0,0:0:0:0:
320,192,52598,1,0,0:0:0:0:
448,192,52598,1,0,0:0:0:0:
64,192,52728,1,0,0:0:0:0:
448,192,52859,1,0,0:0:0:0:
192,192,52859,1,0,0:0:0:0:
64,192,52859,1,0,0:0:0:0:
192,192,52989,1,0,0:0:0:0:
320,192,53120,1,0,0:0:0:0:
448,192,53120,1,0,0:0:0:0:
64,192,53120,1,0,0:0:0:0:
448,192,53250,1,0,0:0:0:0:
192,192,53381,1,0,0:0:0:0:
320,192,53381,1,0,0:0:0:0:
64,192,53381,1,0,0:0:0:0:
320,192,53511,1,0,0:0:0:0:
64,192,53641,1,0,0:0:0:0:
192,192,53641,1,0,0:0:0:0:
320,192,53641,1,0,0:0:0:0:
448,192,53641,1,0,0:0:0:0:
64,192,53815,1,0,0:0:0:0:
448,192,53815,1,0,0:0:0:0:
64,192,53902,1,0,0:0:0:0:
192,192,53902,1,0,0:0:0:0:
448,192,53902,1,0,0:0:0:0:
320,192,53902,1,0,0:0:0:0:
320,192,54033,1,0,0:0:0:0:
192,192,54033,1,0,0:0:0:0:
320,192,54163,1,0,0:0:0:0:
448,192,54163,128,0,54424:0:0:0:0:
64,192,54163,1,0,0:0:0:0:
64,192,54424,128,0,54685:0:0:0:0:
192,192,54685,1,0,0:0:0:0:
320,192,54685,1,0,0:0:0:0:
448,192,54685,1,0,0:0:0:0:
320,192,54815,1,0,0:0:0:0:
64,192,54815,1,0,0:0:0:0:
192,192,54946,1,0,0:0:0:0:
320,192,54946,1,0,0:0:0:0:
448,192,55076,1,0,0:0:0:0:
192,192,55076,1,0,0:0:0:0:
320,192,55207,1,0,0:0:0:0:
448,192,55207,1,0,0:0:0:0:
64,192,55207,1,0,0:0:0:0:
192,192,55337,1,0,0:0:0:0:
64,192,55337,1,0,0:0:0:0:
320,192,55402,1,0,0:0:0:0:
448,192,55468,1,0,0:0:0:0:
64,192,55468,1,0,0:0:0:0:
320,192,55598,1,0,0:0:0:0:
192,192,55641,1,0,0:0:0:0:
64,192,55685,1,0,0:0:0:0:
448,192,55728,1,0,0:0:0:0:
320,192,55728,1,0,0:0:0:0:
64,192,55859,1,0,0:0:0:0:
320,192,55859,1,0,0:0:0:0:
448,192,55989,1,0,0:0:0:0:
192,192,55989,1,0,0:0:0:0:
64,192,55989,1,0,0:0:0:0:
320,192,56120,1,0,0:0:0:0:
192,192,56120,1,0,0:0:0:0:
64,192,56250,1,0,0:0:0:0:
320,192,56250,1,0,0:0:0:0:
448,192,56250,1,0,0:0:0:0:
448,192,56381,1,0,0:0:0:0:
192,192,56381,1,0,0:0:0:0:
320,192,56446,1,0,0:0:0:0:
192,192,56511,1,0,0:0:0:0:
64,192,56511,1,0,0:0:0:0:
64,192,56641,1,0,0:0:0:0:
192,192,56685,1,0,0:0:0:0:
320,192,56728,1,0,0:0:0:0:
448,192,56772,1,0,0:0:0:0:
64,192,56772,1,0,0:0:0:0:
192,192,56902,1,0,0:0:0:0:
192,192,57033,1,0,0:0:0:0:
320,192,57033,1,0,0:0:0:0:
448,192,57033,1,0,0:0:0:0:
64,192,57163,1,0,0:0:0:0:
64,192,57294,1,0,0:0:0:0:
192,192,57294,1,0,0:0:0:0:
320,192,57294,1,0,0:0:0:0:
448,192,57424,1,0,0:0:0:0:
192,192,57489,1,0,0:0:0:0:
64,192,57489,1,0,0:0:0:0:
448,192,57554,1,0,0:0:0:0:
320,192,57554,1,0,0:0:0:0:
192,192,57685,1,0,0:0:0:0:
320,192,57728,1,0,0:0:0:0:
448,192,57772,1,0,0:0:0:0:
192,192,57815,1,0,0:0:0:0:
64,192,57815,1,0,0:0:0:0:
192,192,57946,1,0,0:0:0:0:
320,192,57946,1,0,0:0:0:0:
320,192,58076,1,0,0:0:0:0:
448,192,58076,1,0,0:0:0:0:
64,192,58076,1,0,0:0:0:0:
64,192,58207,1,0,0:0:0:0:
192,192,58337,1,0,0:0:0:0:
320,192,58337,1,0,0:0:0:0:
448,192,58337,1,0,0:0:0:0:
192,192,58468,1,0,0:0:0:0:
448,192,58468,1,0,0:0:0:0:
320,192,58598,1,0,0:0:0:0:
64,192,58598,1,0,0:0:0:0:
192,192,58663,1,0,0:0:0:0:
448,192,58663,1,0,0:0:0:0:
320,192,58728,1,0,0:0:0:0:
192,192,58794,1,0,0:0:0:0:
64,192,58859,1,0,0:0:0:0:
448,192,58859,1,0,0:0:0:0:
64,192,58989,1,0,0:0:0:0:
192,192,58989,1,0,0:0:0:0:
64,192,59120,1,0,0:0:0:0:
320,192,59120,1,0,0:0:0:0:
448,192,59120,1,0,0:0:0:0:
320,192,59250,1,0,0:0:0:0:
192,192,59250,1,0,0:0:0:0:
192,192,59381,1,0,0:0:0:0:
448,192,59381,1,0,0:0:0:0:
64,192,59381,1,0,0:0:0:0:
320,192,59511,1,0,0:0:0:0:
192,192,59511,1,0,0:0:0:0:
320,192,59641,1,0,0:0:0:0:
448,192,59641,1,0,0:0:0:0:
64,192,59641,1,0,0:0:0:0:
192,192,59772,1,0,0:0:0:0:
448,192,59772,1,0,0:0:0:0:
320,192,59902,1,0,0:0:0:0:
192,192,59902,1,0,0:0:0:0:
64,192,59902,1,0,0:0:0:0:
64,192,60033,1,0,0:0:0:0:
448,192,60033,1,0,0:0:0:0:
448,192,60163,1,0,0:0:0:0:
192,192,60163,1,0,0:0:0:0:
320,192,60294,1,0,0:0:0:0:
192,192,60294,1,0,0:0:0:0:
64,192,60424,1,0,0:0:0:0:
320,192,60424,1,0,0:0:0:0:
448,192,60554,1,0,0:0:0:0:
192,192,60554,1,0,0:0:0:0:
448,192,60685,1,0,0:0:0:0:
320,192,60685,1,0,0:0:0:0:
64,192,60750,1,0,0:0:0:0:
192,192,60815,1,0,0:0:0:0:
320,192,60881,1,0,0:0:0:0:
64,192,60946,1,0,0:0:0:0:
448,192,60946,1,0,0:0:0:0:
192,192,61011,1,0,0:0:0:0:
448,192,61076,1,0,0:0:0:0:
64,192,61076,1,0,0:0:0:0:
320,192,61141,1,0,0:0:0:0:
192,192,61207,1,0,0:0:0:0:
448,192,61207,1,0,0:0:0:0:
64,192,61272,1,0,0:0:0:0:
192,192,61337,1,0,0:0:0:0:
448,192,61337,1,0,0:0:0:0:
320,192,61402,1,0,0:0:0:0:
192,192,61468,1,0,0:0:0:0:
64,192,61468,1,0,0:0:0:0:
320,192,61533,1,0,0:0:0:0:
448,192,61598,1,0,0:0:0:0:
64,192,61598,1,0,0:0:0:0:
192,192,61663,1,0,0:0:0:0:
320,192,61728,1,0,0:0:0:0:
448,192,61728,1,0,0:0:0:0:
192,192,61794,1,0,0:0:0:0:
64,192,61794,1,0,0:0:0:0:
320,192,61859,5,0,0:0:0:0:
448,192,61859,1,0,0:0:0:0:
192,192,61924,1,0,0:0:0:0:
64,192,61924,1,0,0:0:0:0:
448,192,61989,128,0,62250:0:0:0:0:
64,192,62120,128,0,62381:0:0:0:0:
320,192,62250,128,0,62511:0:0:0:0:
192,192,62381,128,0,62641:0:0:0:0:
448,192,62511,128,0,62772:0:0:0:0:
320,192,62641,128,0,62772:0:0:0:0:
192,192,62772,1,0,0:0:0:0:
64,192,62772,1,0,0:0:0:0:
320,192,63033,5,0,0:0:0:0:
448,192,63033,1,0,0:0:0:0:
64,192,63033,1,0,0:0:0:0:
192,192,63098,1,0,0:0:0:0:
320,192,63163,1,0,0:0:0:0:
448,192,63228,1,0,0:0:0:0:
192,192,63294,1,0,0:0:0:0:
64,192,63294,1,0,0:0:0:0:
320,192,63294,1,0,0:0:0:0:
448,192,63359,1,0,0:0:0:0:
320,192,63424,1,0,0:0:0:0:
192,192,63489,1,0,0:0:0:0:
448,192,63554,1,0,0:0:0:0:
64,192,63554,1,0,0:0:0:0:
192,192,63620,1,0,0:0:0:0:
320,192,63685,1,0,0:0:0:0:
192,192,63750,1,0,0:0:0:0:
320,192,63815,1,0,0:0:0:0:
448,192,63815,1,0,0:0:0:0:
64,192,63815,1,0,0:0:0:0:
192,192,63881,1,0,0:0:0:0:
64,192,63946,1,0,0:0:0:0:
448,192,63946,1,0,0:0:0:0:
320,192,64011,1,0,0:0:0:0:
192,192,64076,1,0,0:0:0:0:
64,192,64076,1,0,0:0:0:0:
320,192,64141,1,0,0:0:0:0:
192,192,64207,1,0,0:0:0:0:
64,192,64272,1,0,0:0:0:0:
192,192,64337,1,0,0:0:0:0:
320,192,64337,1,0,0:0:0:0:
448,192,64337,1,0,0:0:0:0:
64,192,64402,1,0,0:0:0:0:
192,192,64468,1,0,0:0:0:0:
320,192,64533,1,0,0:0:0:0:
448,192,64598,1,0,0:0:0:0:
192,192,64598,1,0,0:0:0:0:
64,192,64598,1,0,0:0:0:0:
320,192,64663,1,0,0:0:0:0:
64,192,64728,1,0,0:0:0:0:
320,192,64794,1,0,0:0:0:0:
448,192,64859,1,0,0:0:0:0:
192,192,64859,1,0,0:0:0:0:
64,192,64859,1,0,0:0:0:0:
320,192,64924,1,0,0:0:0:0:
192,192,64989,1,0,0:0:0:0:
448,192,65054,1,0,0:0:0:0:
320,192,65120,1,0,0:0:0:0:
192,192,65120,1,0,0:0:0:0:
64,192,65120,1,0,0:0:0:0:
448,192,65185,1,0,0:0:0:0:
192,192,65250,1,0,0:0:0:0:
320,192,65315,1,0,0:0:0:0:
448,192,65381,1,0,0:0:0:0:
192,192,65381,1,0,0:0:0:0:
64,192,65381,1,0,0:0:0:0:
320,192,65446,1,0,0:0:0:0:
64,192,65511,1,0,0:0:0:0:
192,192,65576,1,0,0:0:0:0:
320,192,65641,1,0,0:0:0:0:
448,192,65641,1,0,0:0:0:0:
64,192,65641,1,0,0:0:0:0:
192,192,65707,1,0,0:0:0:0:
448,192,65772,1,0,0:0:0:0:
192,192,65837,1,0,0:0:0:0:
320,192,65902,1,0,0:0:0:0:
448,192,65902,1,0,0:0:0:0:
64,192,65902,1,0,0:0:0:0:
192,192,65968,1,0,0:0:0:0:
320,192,66033,1,0,0:0:0:0:
64,192,66033,1,0,0:0:0:0:
448,192,66098,1,0,0:0:0:0:
192,192,66163,1,0,0:0:0:0:
64,192,66163,1,0,0:0:0:0:
320,192,66163,1,0,0:0:0:0:
448,192,66228,1,0,0:0:0:0:
320,192,66294,1,0,0:0:0:0:
64,192,66294,1,0,0:0:0:0:
192,192,66359,1,0,0:0:0:0:
320,192,66424,1,0,0:0:0:0:
448,192,66424,1,0,0:0:0:0:
192,192,66489,1,0,0:0:0:0:
64,192,66554,1,0,0:0:0:0:
192,192,66620,1,0,0:0:0:0:
320,192,66685,1,0,0:0:0:0:
448,192,66685,1,0,0:0:0:0:
64,192,66750,1,0,0:0:0:0:
192,192,66815,1,0,0:0:0:0:
320,192,66815,1,0,0:0:0:0:
192,192,66946,1,0,0:0:0:0:
64,192,66946,1,0,0:0:0:0:
192,192,67076,1,0,0:0:0:0:
64,192,67076,1,0,0:0:0:0:
320,192,67141,1,0,0:0:0:0:
448,192,67207,1,0,0:0:0:0:
192,192,67207,1,0,0:0:0:0:
64,192,67272,1,0,0:0:0:0:
192,192,67337,1,0,0:0:0:0:
448,192,67337,1,0,0:0:0:0:
320,192,67402,1,0,0:0:0:0:
192,192,67468,1,0,0:0:0:0:
64,192,67468,1,0,0:0:0:0:
448,192,67533,1,0,0:0:0:0:
320,192,67598,1,0,0:0:0:0:
192,192,67663,1,0,0:0:0:0:
320,192,67728,1,0,0:0:0:0:
448,192,67728,1,0,0:0:0:0:
64,192,67728,1,0,0:0:0:0:
192,192,67794,1,0,0:0:0:0:
448,192,67859,1,0,0:0:0:0:
192,192,67924,1,0,0:0:0:0:
320,192,67989,1,0,0:0:0:0:
448,192,67989,1,0,0:0:0:0:
64,192,67989,1,0,0:0:0:0:
192,192,68054,1,0,0:0:0:0:
320,192,68120,5,0,0:0:0:0:
64,192,68185,1,0,0:0:0:0:
192,192,68250,1,0,0:0:0:0:
320,192,68250,1,0,0:0:0:0:
448,192,68250,1,0,0:0:0:0:
64,192,68315,1,0,0:0:0:0:
320,192,68381,1,0,0:0:0:0:
192,192,68446,1,0,0:0:0:0:
64,192,68511,1,0,0:0:0:0:
320,192,68511,1,0,0:0:0:0:
448,192,68511,1,0,0:0:0:0:
192,192,68576,1,0,0:0:0:0:
448,192,68641,1,0,0:0:0:0:
320,192,68707,1,0,0:0:0:0:
192,192,68772,1,0,0:0:0:0:
64,192,68772,1,0,0:0:0:0:
448,192,68772,1,0,0:0:0:0:
320,192,68837,1,0,0:0:0:0:
192,192,68902,1,0,0:0:0:0:
64,192,68968,1,0,0:0:0:0:
192,192,69033,1,0,0:0:0:0:
320,192,69033,1,0,0:0:0:0:
448,192,69033,1,0,0:0:0:0:
64,192,69098,1,0,0:0:0:0:
192,192,69163,1,0,0:0:0:0:
320,192,69228,1,0,0:0:0:0:
448,192,69294,1,0,0:0:0:0:
64,192,69294,1,0,0:0:0:0:
192,192,69359,1,0,0:0:0:0:
320,192,69424,1,0,0:0:0:0:
64,192,69424,1,0,0:0:0:0:
448,192,69489,1,0,0:0:0:0:
192,192,69554,1,0,0:0:0:0:
64,192,69554,1,0,0:0:0:0:
320,192,69554,1,0,0:0:0:0:
448,192,69685,1,0,0:0:0:0:
64,192,69685,1,0,0:0:0:0:
320,192,69750,1,0,0:0:0:0:
192,192,69815,1,0,0:0:0:0:
448,192,69815,1,0,0:0:0:0:
64,192,69881,1,0,0:0:0:0:
320,192,69946,1,0,0:0:0:0:
448,192,69946,1,0,0:0:0:0:
192,192,69946,1,0,0:0:0:0:
320,192,70076,1,0,0:0:0:0:
448,192,70076,1,0,0:0:0:0:
64,192,70141,1,0,0:0:0:0:
192,192,70141,1,0,0:0:0:0:
320,192,70207,1,0,0:0:0:0:
192,192,70272,1,0,0:0:0:0:
64,192,70337,1,0,0:0:0:0:
448,192,70337,1,0,0:0:0:0:
320,192,70402,1,0,0:0:0:0:
192,192,70468,1,0,0:0:0:0:
64,192,70468,1,0,0:0:0:0:
320,192,70533,1,0,0:0:0:0:
448,192,70533,1,0,0:0:0:0:
192,192,70598,1,0,0:0:0:0:
320,192,70663,1,0,0:0:0:0:
448,192,70728,1,0,0:0:0:0:
64,192,70728,1,0,0:0:0:0:
320,192,70794,1,0,0:0:0:0:
64,192,70859,1,0,0:0:0:0:
192,192,70859,1,0,0:0:0:0:
448,192,70859,128,0,70989:0:0:0:0:
